,x,y,u,v,p
206,0.04800000000000001,-0.03300000000000001,-0.00042673744718483767,-0.0025938911764464595,-0.00042673744718483767
207,0.04900000000000001,-0.03200000000000001,-0.00011604951857751894,-0.00145643276887362,-0.00011604951857751894
208,0.031000000000000003,-0.05000000000000001,-2.8256889922327483e-12,1.6842145506042518e-13,-2.8256889922327483e-12
209,0.05000000000000001,-0.031000000000000007,1.3966287590299432e-12,-1.7704545925886415e-11,1.3966287590299432e-12
210,0.031000000000000003,-0.04900000000000001,-0.001634372070161871,-0.00010994655536108777,-0.001634372070161871
211,0.032,-0.04800000000000001,-0.002920571034044993,-0.00041274451001194277,-0.002920571034044993
212,0.03300000000000001,-0.04700000000000001,-0.003907724638383394,-0.0008667239921242848,-0.003907724638383394
213,0.03400000000000001,-0.046000000000000006,-0.004636838725507824,-0.0014301150720778253,-0.004636838725507824
214,0.03500000000000001,-0.04500000000000001,-0.005141313716866452,-0.002062215966991558,-0.005141313716866452
215,0.03600000000000001,-0.04400000000000001,-0.005447800336561061,-0.0027245213992106872,-0.005447800336561061
216,0.03700000000000001,-0.04300000000000001,-0.005577381817058567,-0.0033815944964935567,-0.005577381817058567
217,0.038,-0.04200000000000001,-0.0055470575845317375,-0.004001619093447233,-0.0055470575845317375
218,0.039,-0.04100000000000001,-0.005371423837534754,-0.004556569362183947,-0.005371423837534754
219,0.04,-0.04000000000000001,-0.00506442239136629,-0.0050219759231941346,-0.00506442239136629
220,0.041,-0.039000000000000014,-0.00464104137751349,-0.005376294295221551,-0.00464104137751349
221,0.042,-0.03800000000000001,-0.004118847211007657,-0.005599934021102694,-0.004118847211007657
222,0.043000000000000003,-0.03700000000000001,-0.003519231344332242,-0.005674055847877953,-0.003519231344332242
223,0.044000000000000004,-0.03600000000000001,-0.0028683129041967197,-0.005579230381558897,-0.0028683129041967197
224,0.045000000000000005,-0.03500000000000001,-0.002197452573510764,-0.005294094917551191,-0.002197452573510764
225,0.046000000000000006,-0.03400000000000001,-0.0015433839881273338,-0.004794137726821083,-0.0015433839881273338
